Tabelle: 42153-0001
Index of production in manufacturing: Germany, months,;;
original and adjusted data, economic activities;;
(main groups and aggregates);;
Indices of production in manufacturing;;;
Germany;;;
Index of production (2021=100);;;
;;Original and adjusted data;
;;X13 JDemetra+  calendar and seasonally adjusted;
Industry;;;
2025;January;92.7;p
;February;92.3;p
;March;94.9;p
;April;93.0;p
;May;92.7;p
;June;92.6;p
;July;94.0;p
;August;90.5;p
;September;91.6;p
;October;92.8;p
;November;94.3;p
;December;92.7;p
Electricity, gas, steam, air conditioning supply;;;
2006;January;126.5;p
;February;124.9;p
;March;124.9;p
;April;120.3;p
;May;114.7;p
;June;121.2;p
;July;121.7;p
;August;119.5;p
;September;115.6;p
;October;113.7;p
;November;113.6;p
;December;113.7;p
2007;January;105.0;p
;February;109.6;p
;March;111.0;p
;April;111.2;p
;May;116.5;p
;June;120.3;p
;July;116.3;p
;August;119.8;p
;September;118.7;p
;October;119.6;p
;November;119.1;p
;December;116.2;p
2008;January;108.4;p
;February;110.1;p
;March;114.3;p
;April;120.6;p
;May;116.8;p
;June;116.8;p
;July;114.6;p
;August;112.5;p
;September;116.4;p
;October;113.7;p
;November;106.5;p
;December;105.9;p
2009;January;110.8;p
;February;107.0;p
;March;100.8;p
;April;97.6;p
;May;100.7;p
;June;111.8;p
;July;111.7;p
;August;112.4;p
;September;110.8;p
;October;109.9;p
;November;106.8;p
;December;112.4;p
2010;January;115.2;p
;February;113.2;p
;March;107.6;p
;April;112.4;p
;May;115.6;p
;June;106.4;p
;July;112.5;p
;August;109.8;p
;September;110.5;p
;October;112.8;p
;November;112.8;p
;December;118.6;p
2011;January;111.5;p
;February;111.9;p
;March;110.0;p
;April;106.0;p
;May;103.0;p
;June;102.6;p
;July;105.9;p
;August;105.5;p
;September;102.4;p
;October;105.1;p
;November;105.8;p
;December;106.3;p
2012;January;105.9;p
;February;114.1;p
;March;108.2;p
;April;111.1;p
;May;110.5;p
;June;111.8;p
;July;108.9;p
;August;112.1;p
;September;109.9;p
;October;108.8;p
;November;108.1;p
;December;105.4;p
2013;January;108.2;p
;February;110.2;p
;March;116.1;p
;April;112.1;p
;May;108.0;p
;June;110.6;p
;July;109.9;p
;August;109.8;p
;September;112.4;p
;October;109.8;p
;November;108.4;p
;December;107.1;p
2014;January;105.0;p
;February;103.1;p
;March;104.6;p
;April;103.3;p
;May;105.1;p
;June;105.9;p
;July;103.0;p
;August;102.9;p
;September;106.7;p
;October;108.7;p
;November;106.5;p
;December;108.1;p
2015;January;108.3;p
;February;110.8;p
;March;112.1;p
;April;112.8;p
;May;109.8;p
;June;113.3;p
;July;116.0;p
;August;114.0;p
;September;116.1;p
;October;111.1;p
;November;111.8;p
;December;109.5;p
2016;January;111.3;p
;February;108.7;p
;March;108.5;p
;April;109.5;p
;May;111.3;p
;June;110.3;p
;July;113.6;p
;August;113.7;p
;September;113.7;p
;October;112.0;p
;November;113.5;p
;December;110.0;p
2017;January;112.5;p
;February;109.5;p
;March;106.5;p
;April;111.9;p
;May;115.9;p
;June;115.7;p
;July;110.6;p
;August;114.3;p
;September;110.4;p
;October;113.1;p
;November;112.5;p
;December;113.0;p
2018;January;107.3;p
;February;112.5;p
;March;113.9;p
;April;109.8;p
;May;110.0;p
;June;112.2;p
;July;113.9;p
;August;119.6;p
;September;111.8;p
;October;109.3;p
;November;108.0;p
;December;110.4;p
2019;January;112.7;p
;February;107.5;p
;March;108.9;p
;April;106.2;p
;May;104.4;p
;June;100.5;p
;July;100.0;p
;August;99.7;p
;September;99.9;p
;October;102.3;p
;November;104.1;p
;December;102.3;p
2020;January;102.0;p
;February;101.9;p
;March;96.8;p
;April;86.8;p
;May;87.3;p
;June;94.0;p
;July;92.7;p
;August;101.3;p
;September;98.4;p
;October;102.2;p
;November;99.6;p
;December;98.2;p
2021;January;97.0;p
;February;96.2;p
;March;99.8;p
;April;103.7;p
;May;102.0;p
;June;100.7;p
;July;97.5;p
;August;100.4;p
;September;103.7;p
;October;102.6;p
;November;98.6;p
;December;98.6;p
2022;January;98.6;p
;February;104.6;p
;March;99.1;p
;April;103.8;p
;May;99.9;p
;June;100.2;p
;July;102.1;p
;August;99.1;p
;September;97.1;p
;October;88.7;p
;November;89.8;p
;December;90.4;p
2023;January;88.7;p
;February;89.8;p
;March;90.1;p
;April;87.3;p
;May;82.2;p
;June;80.3;p
;July;81.6;p
;August;77.5;p
;September;75.4;p
;October;81.2;p
;November;84.0;p
;December;87.2;p
2024;January;85.2;p
;February;80.1;p
;March;79.1;p
;April;79.9;p
;May;79.8;p
;June;81.5;p
;July;78.9;p
;August;80.2;p
;September;80.9;p
;October;76.0;p
;November;81.5;p
;December;83.2;p
2025;January;81.7;p
;February;80.9;p
;March;80.2;p
;April;78.2;p
;May;86.6;p
;June;84.5;p
;July;82.8;p
;August;82.5;p
;September;85.0;p
;October;87.5;p
;November;81.3;p
;December;79.8;p
Construction;;;
2006;January;74.7;p
;February;76.4;p
;March;72.9;p
;April;81.2;p
;May;77.5;p
;June;79.3;p
;July;81.7;p
;August;80.2;p
;September;80.5;p
;October;88.0;p
;November;87.5;p
;December;88.7;p
2007;January;80.1;p
;February;81.9;p
;March;80.6;p
;April;81.7;p
;May;79.4;p
;June;80.0;p
;July;81.3;p
;August;81.2;p
;September;82.4;p
;October;81.5;p
;November;80.6;p
;December;85.1;p
2008;January;88.2;p
;February;89.2;p
;March;90.5;p
;April;83.5;p
;May;85.9;p
;June;84.5;p
;July;82.7;p
;August;87.9;p
;September;83.3;p
;October;80.3;p
;November;82.7;p
;December;82.3;p
2009;January;80.2;p
;February;81.3;p
;March;83.9;p
;April;85.1;p
;May;84.2;p
;June;83.1;p
;July;82.4;p
;August;87.7;p
;September;83.4;p
;October;80.4;p
;November;80.7;p
;December;79.6;p
2010;January;75.1;p
;February;74.3;p
;March;81.2;p
;April;83.2;p
;May;84.1;p
;June;84.8;p
;July;82.3;p
;August;84.0;p
;September;85.0;p
;October;85.3;p
;November;84.7;p
;December;75.4;p
2011;January;84.7;p
;February;85.5;p
;March;85.8;p
;April;85.9;p
;May;87.1;p
;June;85.9;p
;July;86.5;p
;August;86.6;p
;September;87.1;p
;October;90.1;p
;November;91.5;p
;December;88.7;p
2012;January;87.0;p
;February;78.6;p
;March;91.7;p
;April;86.4;p
;May;87.5;p
;June;88.0;p
;July;87.9;p
;August;87.4;p
;September;89.0;p
;October;88.8;p
;November;87.6;p
;December;83.7;p
2013;January;84.4;p
;February;82.3;p
;March;80.4;p
;April;86.0;p
;May;85.5;p
;June;87.2;p
;July;88.2;p
;August;88.7;p
;September;88.6;p
;October;89.5;p
;November;90.1;p
;December;89.8;p
2014;January;91.6;p
;February;91.4;p
;March;89.2;p
;April;89.0;p
;May;86.6;p
;June;88.4;p
;July;88.1;p
;August;88.5;p
;September;88.1;p
;October;89.1;p
;November;89.1;p
;December;89.5;p
2015;January;88.7;p
;February;85.3;p
;March;87.0;p
;April;86.8;p
;May;86.9;p
;June;85.6;p
;July;86.0;p
;August;88.1;p
;September;86.0;p
;October;86.9;p
;November;87.3;p
;December;88.5;p
2016;January;91.4;p
;February;92.8;p
;March;92.7;p
;April;91.4;p
;May;91.1;p
;June;91.6;p
;July;92.9;p
;August;93.3;p
;September;92.3;p
;October;92.6;p
;November;92.6;p
;December;93.4;p
2017;January;88.7;p
;February;94.6;p
;March;95.2;p
;April;97.1;p
;May;96.2;p
;June;96.2;p
;July;96.3;p
;August;96.8;p
;September;96.6;p
;October;96.5;p
;November;96.9;p
;December;97.2;p
2018;January;95.7;p
;February;90.4;p
;March;91.5;p
;April;94.2;p
;May;97.0;p
;June;95.0;p
;July;95.5;p
;August;96.1;p
;September;97.4;p
;October;96.4;p
;November;95.9;p
;December;97.6;p
2019;January;95.8;p
;February;98.8;p
;March;99.0;p
;April;99.6;p
;May;97.2;p
;June;98.4;p
;July;98.6;p
;August;99.1;p
;September;99.5;p
;October;97.9;p
;November;99.9;p
;December;98.9;p
2020;January;103.9;p
;February;101.1;p
;March;102.1;p
;April;99.1;p
;May;98.7;p
;June;101.9;p
;July;96.7;p
;August;99.3;p
;September;99.8;p
;October;100.6;p
;November;103.4;p
;December;110.8;p
2021;January;94.7;p
;February;92.6;p
;March;103.1;p
;April;101.3;p
;May;101.3;p
;June;100.9;p
;July;99.8;p
;August;98.2;p
;September;99.4;p
;October;99.6;p
;November;100.2;p
;December;98.8;p
2022;January;99.5;p
;February;98.8;p
;March;99.5;p
;April;96.7;p
;May;97.5;p
;June;97.7;p
;July;96.5;p
;August;95.6;p
;September;95.5;p
;October;97.1;p
;November;96.4;p
;December;90.0;p
2023;January;97.1;p
;February;98.3;p
;March;95.5;p
;April;97.3;p
;May;98.0;p
;June;95.7;p
;July;97.6;p
;August;95.0;p
;September;95.6;p
;October;94.0;p
;November;93.4;p
;December;90.2;p
2024;January;92.0;p
;February;96.7;p
;March;95.6;p
;April;93.1;p
;May;91.4;p
;June;92.2;p
;July;91.8;p
;August;91.7;p
;September;91.3;p
;October;91.0;p
;November;91.5;p
;December;91.9;p
2025;January;94.3;p
;February;90.8;p
;March;91.9;p
;April;91.9;p
;May;89.1;p
;June;90.2;p
;July;90.3;p
;August;90.1;p
;September;88.6;p
;October;92.1;p
;November;89.6;p
;December;92.2;p
Construction of buildings and civil engineering;;;
2006;January;52.7;p
;February;54.3;p
;March;49.4;p
;April;58.0;p
;May;60.8;p
;June;60.4;p
;July;61.7;p
;August;61.2;p
;September;61.7;p
;October;61.4;p
;November;62.8;p
;December;64.7;p
2007;January;63.2;p
;February;64.3;p
;March;62.1;p
;April;58.5;p
;May;60.0;p
;June;59.5;p
;July;60.0;p
;August;60.1;p
;September;60.5;p
;October;60.4;p
;November;58.5;p
;December;61.5;p
2008;January;66.5;p
;February;67.4;p
;March;61.8;p
;April;57.4;p
;May;59.5;p
;June;59.4;p
;July;58.0;p
;August;60.7;p
;September;59.6;p
;October;58.6;p
;November;58.8;p
;December;61.9;p
2009;January;54.7;p
;February;56.4;p
;March;61.6;p
;April;62.1;p
;May;61.9;p
;June;62.4;p
;July;61.0;p
;August;63.6;p
;September;62.5;p
;October;59.9;p
;November;59.9;p
;December;61.4;p
2010;January;51.9;p
;February;51.0;p
;March;59.9;p
;April;63.8;p
;May;62.9;p
;June;63.2;p
;July;63.3;p
;August;64.7;p
;September;64.1;p
;October;67.5;p
;November;65.7;p
;December;52.2;p
2011;January;67.6;p
;February;69.1;p
;March;69.3;p
;April;67.8;p
;May;68.0;p
;June;65.3;p
;July;67.8;p
;August;67.8;p
;September;66.3;p
;October;69.8;p
;November;71.6;p
;December;69.2;p
2012;January;70.2;p
;February;57.0;p
;March;71.4;p
;April;68.1;p
;May;70.2;p
;June;69.2;p
;July;70.0;p
;August;69.9;p
;September;70.8;p
;October;71.9;p
;November;72.0;p
;December;65.3;p
2013;January;65.4;p
;February;64.5;p
;March;61.1;p
;April;71.6;p
;May;70.9;p
;June;72.7;p
;July;72.9;p
;August;73.2;p
;September;72.8;p
;October;75.0;p
;November;76.1;p
;December;75.5;p
2014;January;77.5;p
;February;76.9;p
;March;74.6;p
;April;73.6;p
;May;72.0;p
;June;74.7;p
;July;74.4;p
;August;74.0;p
;September;74.7;p
;October;76.6;p
;November;76.8;p
;December;77.8;p
2015;January;76.9;p
;February;71.1;p
;March;74.1;p
;April;74.4;p
;May;74.7;p
;June;74.1;p
;July;74.0;p
;August;75.0;p
;September;75.1;p
;October;75.4;p
;November;75.4;p
;December;78.9;p
2016;January;75.6;p
;February;78.1;p
;March;77.3;p
;April;76.3;p
;May;76.6;p
;June;77.5;p
;July;78.2;p
;August;80.1;p
;September;78.4;p
;October;79.1;p
;November;78.5;p
;December;81.4;p
2017;January;72.3;p
;February;83.5;p
;March;86.6;p
;April;86.7;p
;May;86.4;p
;June;84.9;p
;July;85.5;p
;August;87.2;p
;September;85.5;p
;October;84.6;p
;November;86.4;p
;December;84.5;p
2018;January;91.1;p
;February;79.0;p
;March;82.5;p
;April;89.2;p
;May;93.0;p
;June;89.5;p
;July;90.5;p
;August;90.6;p
;September;92.4;p
;October;91.7;p
;November;90.2;p
;December;90.8;p
2019;January;88.9;p
;February;94.8;p
;March;94.7;p
;April;95.1;p
;May;93.3;p
;June;95.7;p
;July;95.1;p
;August;95.4;p
;September;96.0;p
;October;95.0;p
;November;96.6;p
;December;96.1;p
2020;January;105.5;p
;February;98.8;p
;March;96.9;p
;April;98.3;p
;May;99.0;p
;June;98.4;p
;July;98.2;p
;August;99.0;p
;September;98.8;p
;October;98.3;p
;November;100.0;p
;December;98.6;p
2021;January;93.9;p
;February;87.5;p
;March;105.1;p
;April;102.5;p
;May;101.4;p
;June;101.0;p
;July;101.0;p
;August;97.8;p
;September;101.1;p
;October;101.3;p
;November;100.7;p
;December;98.5;p
2022;January;102.6;p
;February;101.2;p
;March;101.1;p
;April;97.2;p
;May;99.7;p
;June;99.3;p
;July;98.3;p
;August;97.2;p
;September;97.2;p
;October;99.7;p
;November;99.9;p
;December;90.3;p
2023;January;99.4;p
;February;100.3;p
;March;95.0;p
;April;98.0;p
;May;99.4;p
;June;96.0;p
;July;97.7;p
;August;95.1;p
;September;97.2;p
;October;93.9;p
;November;93.3;p
;December;88.4;p
2024;January;90.2;p
;February;100.1;p
;March;96.9;p
;April;94.1;p
;May;91.1;p
;June;94.2;p
;July;92.9;p
;August;92.2;p
;September;91.8;p
;October;92.1;p
;November;92.2;p
;December;93.4;p
2025;January;93.5;p
;February;89.8;p
;March;93.7;p
;April;92.3;p
;May;90.1;p
;June;91.4;p
;July;91.1;p
;August;90.0;p
;September;89.4;p
;October;90.7;p
;November;90.1;p
;December;93.9;p
Construction except civil engineering;;;
2006;January;77.2;p
;February;79.1;p
;March;76.0;p
;April;83.9;p
;May;78.9;p
;June;81.4;p
;July;84.0;p
;August;82.3;p
;September;82.3;p
;October;91.3;p
;November;90.4;p
;December;91.5;p
2007;January;81.3;p
;February;83.3;p
;March;82.3;p
;April;84.7;p
;May;81.6;p
;June;82.3;p
;July;83.9;p
;August;83.6;p
;September;85.0;p
;October;83.8;p
;November;83.2;p
;December;88.1;p
2008;January;90.3;p
;February;91.2;p
;March;94.2;p
;April;86.9;p
;May;89.2;p
;June;87.6;p
;July;85.7;p
;August;91.4;p
;September;86.0;p
;October;82.6;p
;November;85.3;p
;December;84.4;p
2009;January;83.0;p
;February;84.1;p
;March;86.3;p
;April;87.9;p
;May;86.6;p
;June;85.4;p
;July;84.9;p
;August;90.2;p
;September;85.5;p
;October;82.1;p
;November;82.8;p
;December;81.1;p
2010;January;77.7;p
;February;77.5;p
;March;83.6;p
;April;85.2;p
;May;86.3;p
;June;87.2;p
;July;84.2;p
;August;86.2;p
;September;87.4;p
;October;86.8;p
;November;86.8;p
;December;79.0;p
2011;January;86.4;p
;February;86.8;p
;March;86.9;p
;April;87.4;p
;May;88.9;p
;June;88.2;p
;July;88.4;p
;August;88.6;p
;September;89.4;p
;October;92.3;p
;November;93.6;p
;December;90.9;p
2012;January;88.8;p
;February;81.5;p
;March;94.1;p
;April;88.7;p
;May;89.4;p
;June;90.3;p
;July;90.0;p
;August;89.6;p
;September;91.0;p
;October;91.0;p
;November;89.5;p
;December;86.9;p
2013;January;87.1;p
;February;84.9;p
;March;83.6;p
;April;87.9;p
;May;87.2;p
;June;88.7;p
;July;89.9;p
;August;90.5;p
;September;90.3;p
;October;91.3;p
;November;91.7;p
;December;91.8;p
2014;January;93.3;p
;February;93.1;p
;March;90.7;p
;April;90.9;p
;May;88.3;p
;June;90.0;p
;July;89.9;p
;August;90.2;p
;September;89.6;p
;October;90.4;p
;November;90.3;p
;December;90.8;p
2015;January;89.9;p
;February;86.8;p
;March;88.5;p
;April;88.3;p
;May;88.2;p
;June;86.9;p
;July;87.4;p
;August;89.7;p
;September;87.3;p
;October;88.2;p
;November;88.9;p
;December;89.5;p
2016;January;93.4;p
;February;94.5;p
;March;94.7;p
;April;93.6;p
;May;93.1;p
;June;93.6;p
;July;94.9;p
;August;95.1;p
;September;94.2;p
;October;94.3;p
;November;94.4;p
;December;94.7;p
2017;January;90.9;p
;February;96.4;p
;March;96.6;p
;April;98.8;p
;May;98.0;p
;June;98.0;p
;July;98.1;p
;August;98.4;p
;September;98.4;p
;October;98.3;p
;November;98.4;p
;December;99.0;p
2018;January;96.7;p
;February;92.0;p
;March;93.4;p
;April;95.2;p
;May;97.9;p
;June;96.0;p
;July;96.4;p
;August;97.1;p
;September;98.2;p
;October;97.2;p
;November;96.8;p
;December;98.9;p
2019;January;96.9;p
;February;99.6;p
;March;99.9;p
;April;100.4;p
;May;98.0;p
;June;99.1;p
;July;99.3;p
;August;99.8;p
;September;100.2;p
;October;98.5;p
;November;100.5;p
;December;99.6;p
2020;January;104.1;p
;February;101.7;p
;March;103.1;p
;April;99.1;p
;May;98.5;p
;June;102.3;p
;July;96.5;p
;August;99.4;p
;September;99.7;p
;October;101.0;p
;November;103.8;p
;December;112.5;p
2021;January;94.7;p
;February;93.9;p
;March;103.2;p
;April;101.3;p
;May;101.5;p
;June;100.9;p
;July;99.6;p
;August;98.2;p
;September;99.0;p
;October;99.1;p
;November;99.9;p
;December;98.3;p
2022;January;98.5;p
;February;98.1;p
;March;98.8;p
;April;96.2;p
;May;96.7;p
;June;96.9;p
;July;95.7;p
;August;94.7;p
;September;94.6;p
;October;95.9;p
;November;95.1;p
;December;88.9;p
2023;January;95.9;p
;February;96.8;p
;March;95.0;p
;April;96.1;p
;May;96.8;p
;June;94.6;p
;July;96.5;p
;August;93.8;p
;September;94.1;p
;October;92.6;p
;November;92.1;p
;December;89.2;p
2024;January;90.7;p
;February;94.4;p
;March;93.4;p
;April;91.2;p
;May;89.7;p
;June;89.9;p
;July;89.7;p
;August;89.6;p
;September;89.3;p
;October;88.8;p
;November;89.3;p
;December;89.9;p
2025;January;92.4;p
;February;88.9;p
;March;89.1;p
;April;89.4;p
;May;86.6;p
;June;87.5;p
;July;87.5;p
;August;87.6;p
;September;85.8;p
;October;89.5;p
;November;86.6;p
;December;89.6;p
Construction of buildings;;;
2006;January;48.0;p
;February;50.3;p
;March;45.6;p
;April;53.5;p
;May;55.8;p
;June;56.2;p
;July;57.5;p
;August;56.9;p
;September;57.1;p
;October;56.6;p
;November;57.7;p
;December;59.7;p
2007;January;57.8;p
;February;58.9;p
;March;57.0;p
;April;54.6;p
;May;55.9;p
;June;55.1;p
;July;56.1;p
;August;55.8;p
;September;56.1;p
;October;55.6;p
;November;54.2;p
;December;57.5;p
2008;January;60.9;p
;February;61.2;p
;March;56.8;p
;April;53.3;p
;May;54.7;p
;June;54.8;p
;July;53.5;p
;August;56.0;p
;September;54.5;p
;October;53.5;p
;November;53.5;p
;December;56.9;p
2009;January;49.1;p
;February;51.1;p
;March;56.2;p
;April;57.9;p
;May;56.9;p
;June;57.7;p
;July;56.5;p
;August;57.8;p
;September;57.4;p
;October;54.1;p
;November;54.8;p
;December;55.8;p
2010;January;46.9;p
;February;47.4;p
;March;55.4;p
;April;58.9;p
;May;57.9;p
;June;58.3;p
;July;58.5;p
;August;60.5;p
;September;59.5;p
;October;62.5;p
;November;61.5;p
;December;50.2;p
2011;January;63.3;p
;February;64.0;p
;March;63.8;p
;April;62.5;p
;May;62.9;p
;June;60.8;p
;July;63.2;p
;August;63.2;p
;September;61.7;p
;October;65.3;p
;November;66.9;p
;December;65.2;p
2012;January;66.7;p
;February;53.9;p
;March;67.6;p
;April;64.6;p
;May;66.7;p
;June;65.7;p
;July;66.5;p
;August;66.7;p
;September;66.9;p
;October;69.0;p
;November;69.1;p
;December;64.4;p
2013;January;63.1;p
;February;62.3;p
;March;59.9;p
;April;69.5;p
;May;68.1;p
;June;69.3;p
;July;69.7;p
;August;70.0;p
;September;69.4;p
;October;72.5;p
;November;73.3;p
;December;73.5;p
2014;January;75.0;p
;February;73.9;p
;March;71.4;p
;April;71.0;p
;May;69.3;p
;June;71.7;p
;July;72.2;p
;August;71.2;p
;September;71.8;p
;October;73.9;p
;November;73.6;p
;December;75.2;p
2015;January;74.0;p
;February;67.9;p
;March;71.6;p
;April;72.2;p
;May;71.9;p
;June;71.8;p
;July;71.7;p
;August;72.8;p
;September;72.7;p
;October;73.3;p
;November;73.8;p
;December;76.4;p
2016;January;73.5;p
;February;75.6;p
;March;75.5;p
;April;74.9;p
;May;74.9;p
;June;76.0;p
;July;76.5;p
;August;78.7;p
;September;76.6;p
;October;76.9;p
;November;76.3;p
;December;78.4;p
2017;January;70.5;p
;February;83.2;p
;March;86.6;p
;April;86.6;p
;May;86.5;p
;June;84.7;p
;July;85.3;p
;August;87.0;p
;September;84.9;p
;October;83.6;p
;November;85.5;p
;December;83.2;p
2018;January;91.6;p
;February;77.8;p
;March;83.7;p
;April;89.4;p
;May;93.0;p
;June;89.7;p
;July;90.1;p
;August;90.5;p
;September;92.0;p
;October;91.4;p
;November;89.9;p
;December;91.0;p
2019;January;88.5;p
;February;94.7;p
;March;94.9;p
;April;95.2;p
;May;93.7;p
;June;95.9;p
;July;95.0;p
;August;95.2;p
;September;96.1;p
;October;94.8;p
;November;96.2;p
;December;96.4;p
2020;January;106.2;p
;February;99.2;p
;March;96.9;p
;April;97.2;p
;May;97.8;p
;June;97.1;p
;July;97.6;p
;August;98.3;p
;September;97.4;p
;October;97.8;p
;November;98.7;p
;December;97.3;p
2021;January;93.0;p
;February;89.6;p
;March;106.8;p
;April;103.4;p
;May;102.3;p
;June;100.9;p
;July;101.3;p
;August;97.3;p
;September;100.6;p
;October;100.3;p
;November;99.9;p
;December;95.8;p
2022;January;100.2;p
;February;99.9;p
;March;99.0;p
;April;95.6;p
;May;97.6;p
;June;96.7;p
;July;95.9;p
;August;94.4;p
;September;94.4;p
;October;95.9;p
;November;96.4;p
;December;85.6;p
2023;January;95.6;p
;February;95.1;p
;March;91.8;p
;April;93.3;p
;May;94.8;p
;June;91.1;p
;July;92.2;p
;August;89.5;p
;September;90.9;p
;October;87.6;p
;November;86.7;p
;December;82.7;p
2024;January;82.7;p
;February;91.8;p
;March;87.5;p
;April;85.9;p
;May;82.5;p
;June;85.3;p
;July;83.7;p
;August;83.0;p
;September;82.7;p
;October;82.6;p
;November;82.3;p
;December;85.0;p
2025;January;83.7;p
;February;79.9;p
;March;82.0;p
;April;81.0;p
;May;78.8;p
;June;79.4;p
;July;78.6;p
;August;78.1;p
;September;76.8;p
;October;77.4;p
;November;76.6;p
;December;82.7;p
Civil engineering;;;
2006;January;59.9;p
;February;60.1;p
;March;55.1;p
;April;64.8;p
;May;68.4;p
;June;66.6;p
;July;67.7;p
;August;67.4;p
;September;68.6;p
;October;68.6;p
;November;70.5;p
;December;72.2;p
2007;January;71.5;p
;February;72.6;p
;March;69.7;p
;April;64.1;p
;May;65.9;p
;June;66.1;p
;July;65.7;p
;August;66.5;p
;September;66.9;p
;October;67.6;p
;November;64.9;p
;December;67.2;p
2008;January;75.0;p
;February;77.1;p
;March;69.4;p
;April;63.5;p
;May;66.7;p
;June;66.4;p
;July;64.7;p
;August;67.7;p
;September;67.3;p
;October;66.5;p
;November;67.0;p
;December;69.5;p
2009;January;63.5;p
;February;64.7;p
;March;69.8;p
;April;68.3;p
;May;69.5;p
;June;69.3;p
;July;67.6;p
;August;72.5;p
;September;70.3;p
;October;69.1;p
;November;67.8;p
;December;70.0;p
2010;January;59.6;p
;February;56.4;p
;March;66.5;p
;April;71.1;p
;May;70.5;p
;June;70.4;p
;July;70.3;p
;August;70.7;p
;September;70.8;p
;October;74.9;p
;November;71.7;p
;December;54.7;p
2011;January;73.7;p
;February;76.5;p
;March;77.6;p
;April;75.6;p
;May;75.5;p
;June;71.9;p
;July;74.6;p
;August;74.4;p
;September;72.9;p
;October;76.3;p
;November;78.3;p
;December;74.8;p
2012;January;75.0;p
;February;61.2;p
;March;76.7;p
;April;72.7;p
;May;75.0;p
;June;73.8;p
;July;74.8;p
;August;74.1;p
;September;76.2;p
;October;75.5;p
;November;75.5;p
;December;65.4;p
2013;January;68.0;p
;February;67.0;p
;March;61.9;p
;April;73.8;p
;May;74.3;p
;June;77.2;p
;July;77.1;p
;August;77.3;p
;September;77.3;p
;October;77.9;p
